,0
CP072277:MMJJKKNL_00027,9050
CP072277:MMJJKKNL_00028,9051
CP072277:MMJJKKNL_00029,9052
CP072277:MMJJKKNL_00030,9053
CP072277:MMJJKKNL_00031,9054
CP072277:MMJJKKNL_00032,9055
CP072277:MMJJKKNL_00033,9056
CP072277:MMJJKKNL_00034,9057
CP072277:MMJJKKNL_00035,9058
CP072277:MMJJKKNL_00036,9059
CP072277:MMJJKKNL_00037,9060
CP072277:MMJJKKNL_00038,9061
CP072277:MMJJKKNL_00039,9062
CP072277:MMJJKKNL_00040,9063
CP072277:MMJJKKNL_00041,9064
CP072277:MMJJKKNL_00042,9065
CP072277:MMJJKKNL_00043,9066
CP072277:MMJJKKNL_00044,9067
CP072277:MMJJKKNL_00045,9068
CP072277:MMJJKKNL_00046,9069
CP072277:MMJJKKNL_00047,9070
CP072277:MMJJKKNL_00048,9071
CP072277:MMJJKKNL_00049,9072
CP072277:MMJJKKNL_00050,9073
CP072277:MMJJKKNL_00051,9074
CP072277:MMJJKKNL_00052,9075
CP072277:MMJJKKNL_00053,9076
CP072277:MMJJKKNL_00054,9077
CP072277:MMJJKKNL_00055,9078
CP072277:MMJJKKNL_00056,9079
CP072277:MMJJKKNL_00057,9080
CP072277:MMJJKKNL_00058,9081
CP072277:MMJJKKNL_00059,9082
CP072277:MMJJKKNL_00060,9083
CP072277:MMJJKKNL_00061,9084
CP072277:MMJJKKNL_00062,9085
CP072277:MMJJKKNL_00063,9086
CP072277:MMJJKKNL_00064,9087
CP072277:MMJJKKNL_00065,9088
CP072277:MMJJKKNL_00066,9089
CP072277:MMJJKKNL_00067,9090
CP072277:MMJJKKNL_00068,9091
CP072277:MMJJKKNL_00069,9092
CP072277:MMJJKKNL_00070,9093
CP072277:MMJJKKNL_00071,9094
CP072277:MMJJKKNL_00072,9095
CP072277:MMJJKKNL_00073,9096
CP072277:MMJJKKNL_00074,9097
CP072277:MMJJKKNL_00075,9098
CP072277:MMJJKKNL_00076,9099
CP072277:MMJJKKNL_00077,9100
CP072277:MMJJKKNL_00078,9101
CP072277:MMJJKKNL_00079,9102
CP072277:MMJJKKNL_00080,9103
CP072277:MMJJKKNL_00081,9104
CP072277:MMJJKKNL_00082,9105
CP072277:MMJJKKNL_00083,9106
CP072277:MMJJKKNL_00084,9107
CP072277:MMJJKKNL_00085,9108
CP072277:MMJJKKNL_00086,9109
CP072277:MMJJKKNL_00087,9110
CP072277:MMJJKKNL_00088,9111
CP072277:MMJJKKNL_00089,9112
CP072277:MMJJKKNL_00090,9113
CP072277:MMJJKKNL_00091,9114
CP072277:MMJJKKNL_00092,9115
CP072277:MMJJKKNL_00093,9116
CP072282.1.gff,9117
CP072282:CP072282.1,9118
CP072282:OMEJCDIL_00001,9119
CP072282:OMEJCDIL_00002,9120
CP072282:OMEJCDIL_00003,9121
CP072282:OMEJCDIL_00004,9122
CP072282:OMEJCDIL_00005,9123
CP072282:OMEJCDIL_00006,9124
CP072282:OMEJCDIL_00007,9125
CP072282:OMEJCDIL_00008,9126
CP072282:OMEJCDIL_00009,9127
CP072282:OMEJCDIL_00010,9128
CP072282:OMEJCDIL_00011,9129
CP072282:OMEJCDIL_00012,9130
CP072282:OMEJCDIL_00013,9131
CP072282:OMEJCDIL_00014,9132
CP072282:OMEJCDIL_00015,9133
CP072282:OMEJCDIL_00016,9134
CP072282:OMEJCDIL_00017,9135
CP072282:OMEJCDIL_00018,9136
CP072282:OMEJCDIL_00019,9137
CP072282:OMEJCDIL_00020,9138
CP072282:OMEJCDIL_00021,9139
CP072282:OMEJCDIL_00022,9140
CP072282:OMEJCDIL_00023,9141
CP072282:OMEJCDIL_00024,9142
CP072282:OMEJCDIL_00025,9143
CP072282:OMEJCDIL_00026,9144
CP072282:OMEJCDIL_00027,9145
CP072282:OMEJCDIL_00028,9146
CP072282:OMEJCDIL_00029,9147
CP072282:OMEJCDIL_00030,9148
CP072282:OMEJCDIL_00031,9149
CP072282:OMEJCDIL_00032,9150
CP072282:OMEJCDIL_00033,9151
CP072282:OMEJCDIL_00034,9152
CP072282:OMEJCDIL_00035,9153
CP072282:OMEJCDIL_00036,9154
CP072282:OMEJCDIL_00037,9155
CP072282:OMEJCDIL_00038,9156
CP072282:OMEJCDIL_00039,9157
CP072282:OMEJCDIL_00040,9158
CP072282:OMEJCDIL_00041,9159
CP072282:OMEJCDIL_00042,9160
CP072282:OMEJCDIL_00043,9161
CP072282:OMEJCDIL_00044,9162
CP072282:OMEJCDIL_00045,9163
CP072282:OMEJCDIL_00046,9164
CP072282:OMEJCDIL_00047,9165
CP072282:OMEJCDIL_00048,9166
CP072282:OMEJCDIL_00049,9167
CP072282:OMEJCDIL_00050,9168
CP072282:OMEJCDIL_00051,9169
CP072282:OMEJCDIL_00052,9170
CP072282:OMEJCDIL_00053,9171
CP072282:OMEJCDIL_00054,9172
CP072282:OMEJCDIL_00055,9173
CP072282:OMEJCDIL_00056,9174
CP072282:OMEJCDIL_00057,9175
CP072282:OMEJCDIL_00058,9176
CP072282:OMEJCDIL_00059,9177
CP072282:OMEJCDIL_00060,9178
CP072282:OMEJCDIL_00061,9179
CP072282:OMEJCDIL_00062,9180
CP072282:OMEJCDIL_00063,9181
CP072282:OMEJCDIL_00064,9182
CP072282:OMEJCDIL_00065,9183
CP072282:OMEJCDIL_00066,9184
CP072282:OMEJCDIL_00067,9185
CP072282:OMEJCDIL_00068,9186
CP072282:OMEJCDIL_00069,9187
CP072282:OMEJCDIL_00070,9188
CP072282:OMEJCDIL_00071,9189
CP072282:OMEJCDIL_00072,9190
CP072282:OMEJCDIL_00073,9191
CP072282:OMEJCDIL_00074,9192
CP072282:OMEJCDIL_00075,9193
CP072282:OMEJCDIL_00076,9194
CP072282:OMEJCDIL_00077,9195
CP072282:OMEJCDIL_00078,9196
CP072282:OMEJCDIL_00079,9197
CP072282:OMEJCDIL_00080,9198
CP072282:OMEJCDIL_00081,9199
CP072282:OMEJCDIL_00082,9200
CP072282:OMEJCDIL_00083,9201
CP072282:OMEJCDIL_00084,9202
CP072282:OMEJCDIL_00085,9203
CP072282:OMEJCDIL_00086,9204
CP072282:OMEJCDIL_00087,9205
CP072282:OMEJCDIL_00088,9206
CP072282:OMEJCDIL_00089,9207
CP072282:OMEJCDIL_00090,9208
CP072282:OMEJCDIL_00091,9209
CP072282:OMEJCDIL_00092,9210
CP072282:OMEJCDIL_00093,9211
CP072282:OMEJCDIL_00094,9212
CP072282:OMEJCDIL_00095,9213
CP072282:OMEJCDIL_00096,9214
CP072282:OMEJCDIL_00097,9215
CP072282:OMEJCDIL_00098,9216
CP072282:OMEJCDIL_00099,9217
CP072282:OMEJCDIL_00100,9218
CP072282:OMEJCDIL_00101,9219
CP072282:OMEJCDIL_00102,9220
CP072282:OMEJCDIL_00103,9221
CP072282:OMEJCDIL_00104,9222
CP072282:OMEJCDIL_00105,9223
CP072282:OMEJCDIL_00106,9224
CP072282:OMEJCDIL_00107,9225
CP072282:OMEJCDIL_00108,9226
CP072282:OMEJCDIL_00109,9227
CP072282:OMEJCDIL_00110,9228
CP072282:OMEJCDIL_00111,9229
CP072282:OMEJCDIL_00112,9230
CP072282:OMEJCDIL_00113,9231
CP072282:OMEJCDIL_00114,9232
CP072282:OMEJCDIL_00115,9233
CP072287.1.gff,9234
CP072287:CP072287.1,9235
CP072287:IDNBFCCC_00001,9236
CP072287:IDNBFCCC_00002,9237
CP072287:IDNBFCCC_00003,9238
CP072287:IDNBFCCC_00004,9239
CP072287:IDNBFCCC_00005,9240
CP072287:IDNBFCCC_00006,9241
CP072287:IDNBFCCC_00007,9242
CP072287:IDNBFCCC_00008,9243
CP072287:IDNBFCCC_00009,9244
CP072287:IDNBFCCC_00010,9245
CP072287:IDNBFCCC_00011,9246
CP072287:IDNBFCCC_00012,9247
CP072287:IDNBFCCC_00013,9248
CP072287:IDNBFCCC_00014,9249
CP072287:IDNBFCCC_00015,9250
CP072287:IDNBFCCC_00016,9251
CP072287:IDNBFCCC_00017,9252
CP072287:IDNBFCCC_00018,9253
CP072287:IDNBFCCC_00019,9254
CP072287:IDNBFCCC_00020,9255
CP072287:IDNBFCCC_00021,9256
CP072287:IDNBFCCC_00022,9257
CP072287:IDNBFCCC_00023,9258
CP072287:IDNBFCCC_00024,9259
CP072287:IDNBFCCC_00025,9260
CP072287:IDNBFCCC_00026,9261
CP072287:IDNBFCCC_00027,9262
CP072287:IDNBFCCC_00028,9263
CP072287:IDNBFCCC_00029,9264
CP072287:IDNBFCCC_00030,9265
CP072287:IDNBFCCC_00031,9266
CP072287:IDNBFCCC_00032,9267
CP072287:IDNBFCCC_00033,9268
CP072287:IDNBFCCC_00034,9269
CP072287:IDNBFCCC_00035,9270
CP072287:IDNBFCCC_00036,9271
CP072287:IDNBFCCC_00037,9272
CP072287:IDNBFCCC_00038,9273
CP072287:IDNBFCCC_00039,9274
CP072287:IDNBFCCC_00040,9275
CP072287:IDNBFCCC_00041,9276
CP072287:IDNBFCCC_00042,9277
CP072287:IDNBFCCC_00043,9278
CP072287:IDNBFCCC_00044,9279
CP072287:IDNBFCCC_00045,9280
CP072287:IDNBFCCC_00046,9281
CP072287:IDNBFCCC_00047,9282
CP072287:IDNBFCCC_00048,9283
CP072287:IDNBFCCC_00049,9284
CP072287:IDNBFCCC_00050,9285
CP072287:IDNBFCCC_00051,9286
CP072287:IDNBFCCC_00052,9287
CP072287:IDNBFCCC_00053,9288
CP072287:IDNBFCCC_00054,9289
CP072287:IDNBFCCC_00055,9290
CP072287:IDNBFCCC_00056,9291
CP072287:IDNBFCCC_00057,9292
CP072287:IDNBFCCC_00058,9293
CP072287:IDNBFCCC_00059,9294
CP072287:IDNBFCCC_00060,9295
CP072287:IDNBFCCC_00061,9296
CP072287:IDNBFCCC_00062,9297
CP072287:IDNBFCCC_00063,9298
CP072287:IDNBFCCC_00064,9299
CP072287:IDNBFCCC_00065,9300
CP072287:IDNBFCCC_00066,9301
CP072287:IDNBFCCC_00067,9302
CP072287:IDNBFCCC_00068,9303
CP072287:IDNBFCCC_00069,9304
CP072287:IDNBFCCC_00070,9305
CP072287:IDNBFCCC_00071,9306
CP072287:IDNBFCCC_00072,9307
CP072287:IDNBFCCC_00073,9308
CP072287:IDNBFCCC_00074,9309
CP072287:IDNBFCCC_00075,9310
CP072287:IDNBFCCC_00076,9311
CP072287:IDNBFCCC_00077,9312
CP072287:IDNBFCCC_00078,9313
CP072287:IDNBFCCC_00079,9314
CP072287:IDNBFCCC_00080,9315
CP072287:IDNBFCCC_00081,9316
CP072287:IDNBFCCC_00082,9317
CP072287:IDNBFCCC_00083,9318
CP072287:IDNBFCCC_00084,9319
CP072287:IDNBFCCC_00085,9320
CP072287:IDNBFCCC_00086,9321
CP072287:IDNBFCCC_00087,9322
CP072287:IDNBFCCC_00088,9323
CP072287:IDNBFCCC_00089,9324
CP072287:IDNBFCCC_00090,9325
CP072287:IDNBFCCC_00091,9326
CP072287:IDNBFCCC_00092,9327
CP072287:IDNBFCCC_00093,9328
CP072287:IDNBFCCC_00094,9329
CP072287:IDNBFCCC_00095,9330
CP072287:IDNBFCCC_00096,9331
CP072287:IDNBFCCC_00097,9332
CP072287:IDNBFCCC_00098,9333
CP072287:IDNBFCCC_00099,9334
CP072287:IDNBFCCC_00100,9335
CP072287:IDNBFCCC_00101,9336
CP072287:IDNBFCCC_00102,9337
CP072287:IDNBFCCC_00103,9338
CP072287:IDNBFCCC_00104,9339
CP072287:IDNBFCCC_00105,9340
CP072287:IDNBFCCC_00106,9341
CP072287:IDNBFCCC_00107,9342
CP072287:IDNBFCCC_00108,9343
CP072287:IDNBFCCC_00109,9344
CP072287:IDNBFCCC_00110,9345
CP072287:IDNBFCCC_00111,9346
CP072287:IDNBFCCC_00112,9347
CP072287:IDNBFCCC_00113,9348
CP072287:IDNBFCCC_00114,9349
CP072287:IDNBFCCC_00115,9350
CP072292.1.gff,9351
CP072292:CP072292.1,9352
CP072292:NMKFKGIG_00001,9353
CP072292:NMKFKGIG_00002,9354
CP072292:NMKFKGIG_00003,9355
CP072292:NMKFKGIG_00004,9356
CP072292:NMKFKGIG_00005,9357
CP072292:NMKFKGIG_00006,9358
CP072292:NMKFKGIG_00007,9359
CP072292:NMKFKGIG_00008,9360
CP072292:NMKFKGIG_00009,9361
CP072292:NMKFKGIG_00010,9362
CP072292:NMKFKGIG_00011,9363
CP072292:NMKFKGIG_00012,9364
CP072292:NMKFKGIG_00013,9365
CP072292:NMKFKGIG_00014,9366
CP072292:NMKFKGIG_00015,9367
CP072292:NMKFKGIG_00016,9368
CP072292:NMKFKGIG_00017,9369
CP072292:NMKFKGIG_00018,9370
CP072292:NMKFKGIG_00019,9371
CP072292:NMKFKGIG_00020,9372
CP072292:NMKFKGIG_00021,9373
CP072292:NMKFKGIG_00022,9374
CP072292:NMKFKGIG_00023,9375
CP072292:NMKFKGIG_00024,9376
CP072292:NMKFKGIG_00025,9377
CP072292:NMKFKGIG_00026,9378
CP072292:NMKFKGIG_00027,9379
CP072292:NMKFKGIG_00028,9380
CP072292:NMKFKGIG_00029,9381
CP072292:NMKFKGIG_00030,9382
CP072292:NMKFKGIG_00031,9383
CP072292:NMKFKGIG_00032,9384
CP072292:NMKFKGIG_00033,9385
CP072292:NMKFKGIG_00034,9386
CP072292:NMKFKGIG_00035,9387
CP072292:NMKFKGIG_00036,9388
CP072292:NMKFKGIG_00037,9389
CP072292:NMKFKGIG_00038,9390
CP072292:NMKFKGIG_00039,9391
CP072292:NMKFKGIG_00040,9392
CP072292:NMKFKGIG_00041,9393
CP072292:NMKFKGIG_00042,9394
CP072292:NMKFKGIG_00043,9395
CP072292:NMKFKGIG_00044,9396
CP072292:NMKFKGIG_00045,9397
CP072292:NMKFKGIG_00046,9398
CP072292:NMKFKGIG_00047,9399
CP072292:NMKFKGIG_00048,9400
CP072292:NMKFKGIG_00049,9401
CP072292:NMKFKGIG_00050,9402
CP072292:NMKFKGIG_00051,9403
CP072292:NMKFKGIG_00052,9404
CP072292:NMKFKGIG_00053,9405
CP072292:NMKFKGIG_00054,9406
CP072292:NMKFKGIG_00055,9407
CP072292:NMKFKGIG_00056,9408
CP072292:NMKFKGIG_00057,9409
CP072292:NMKFKGIG_00058,9410
CP072292:NMKFKGIG_00059,9411
CP072292:NMKFKGIG_00060,9412
CP072292:NMKFKGIG_00061,9413
CP072292:NMKFKGIG_00062,9414
CP072292:NMKFKGIG_00063,9415
CP072292:NMKFKGIG_00064,9416
CP072292:NMKFKGIG_00065,9417
CP072292:NMKFKGIG_00066,9418
CP072292:NMKFKGIG_00067,9419
CP072292:NMKFKGIG_00068,9420
CP072292:NMKFKGIG_00069,9421
CP072292:NMKFKGIG_00070,9422
CP072292:NMKFKGIG_00071,9423
CP072292:NMKFKGIG_00072,9424
CP072292:NMKFKGIG_00073,9425
CP072292:NMKFKGIG_00074,9426
CP072292:NMKFKGIG_00075,9427
CP072292:NMKFKGIG_00076,9428
CP072292:NMKFKGIG_00077,9429
CP072292:NMKFKGIG_00078,9430
CP072292:NMKFKGIG_00079,9431
CP072292:NMKFKGIG_00080,9432
CP072292:NMKFKGIG_00081,9433
CP072292:NMKFKGIG_00082,9434
CP072292:NMKFKGIG_00083,9435
CP072292:NMKFKGIG_00084,9436
CP072292:NMKFKGIG_00085,9437
CP072292:NMKFKGIG_00086,9438
CP072292:NMKFKGIG_00087,9439
CP072292:NMKFKGIG_00088,9440
CP072292:NMKFKGIG_00089,9441
CP072292:NMKFKGIG_00090,9442
CP072292:NMKFKGIG_00091,9443
CP072292:NMKFKGIG_00092,9444
CP072292:NMKFKGIG_00093,9445
CP072297.1.gff,9446
CP072297:CP072297.1,9447
CP072297:LBDDFLJK_00001,9448
CP072297:LBDDFLJK_00002,9449
CP072297:LBDDFLJK_00003,9450
CP072297:LBDDFLJK_00004,9451
CP072297:LBDDFLJK_00005,9452
CP072297:LBDDFLJK_00006,9453
CP072297:LBDDFLJK_00007,9454
CP072297:LBDDFLJK_00008,9455
CP072297:LBDDFLJK_00009,9456
CP072297:LBDDFLJK_00010,9457
CP072297:LBDDFLJK_00011,9458
CP072297:LBDDFLJK_00012,9459
CP072297:LBDDFLJK_00013,9460
CP072297:LBDDFLJK_00014,9461
CP072297:LBDDFLJK_00015,9462
CP072297:LBDDFLJK_00016,9463
CP072297:LBDDFLJK_00017,9464
CP072297:LBDDFLJK_00018,9465
CP072297:LBDDFLJK_00019,9466
CP072297:LBDDFLJK_00020,9467
CP072297:LBDDFLJK_00021,9468
CP072297:LBDDFLJK_00022,9469
CP072297:LBDDFLJK_00023,9470
CP072297:LBDDFLJK_00024,9471
CP072297:LBDDFLJK_00025,9472
CP072297:LBDDFLJK_00026,9473
CP072297:LBDDFLJK_00027,9474
CP072297:LBDDFLJK_00028,9475
CP072297:LBDDFLJK_00029,9476
CP072297:LBDDFLJK_00030,9477
CP072297:LBDDFLJK_00031,9478
CP072297:LBDDFLJK_00032,9479
CP072297:LBDDFLJK_00033,9480
CP072297:LBDDFLJK_00034,9481
CP072297:LBDDFLJK_00035,9482
CP072297:LBDDFLJK_00036,9483
CP072297:LBDDFLJK_00037,9484
CP072297:LBDDFLJK_00038,9485
CP072297:LBDDFLJK_00039,9486
CP072297:LBDDFLJK_00040,9487
CP072297:LBDDFLJK_00041,9488
CP072297:LBDDFLJK_00042,9489
CP072297:LBDDFLJK_00043,9490
CP072297:LBDDFLJK_00044,9491
CP072297:LBDDFLJK_00045,9492
CP072297:LBDDFLJK_00046,9493
CP072297:LBDDFLJK_00047,9494
CP072297:LBDDFLJK_00048,9495
CP072297:LBDDFLJK_00049,9496
CP072297:LBDDFLJK_00050,9497
CP072297:LBDDFLJK_00051,9498
CP072297:LBDDFLJK_00052,9499
CP072297:LBDDFLJK_00053,9500
CP072297:LBDDFLJK_00054,9501
CP072297:LBDDFLJK_00055,9502
CP072297:LBDDFLJK_00056,9503
CP072297:LBDDFLJK_00057,9504
CP072297:LBDDFLJK_00058,9505
CP072297:LBDDFLJK_00059,9506
CP072297:LBDDFLJK_00060,9507
CP072297:LBDDFLJK_00061,9508
CP072297:LBDDFLJK_00062,9509
CP072297:LBDDFLJK_00063,9510
CP072297:LBDDFLJK_00064,9511
CP072297:LBDDFLJK_00065,9512
CP072297:LBDDFLJK_00066,9513
CP072297:LBDDFLJK_00067,9514
CP072297:LBDDFLJK_00068,9515
CP072297:LBDDFLJK_00069,9516
CP072297:LBDDFLJK_00070,9517
CP072297:LBDDFLJK_00071,9518
CP072297:LBDDFLJK_00072,9519
CP072297:LBDDFLJK_00073,9520
CP072297:LBDDFLJK_00074,9521
CP072297:LBDDFLJK_00075,9522
CP072297:LBDDFLJK_00076,9523
CP072297:LBDDFLJK_00077,9524
CP072297:LBDDFLJK_00078,9525
CP072297:LBDDFLJK_00079,9526
CP072297:LBDDFLJK_00080,9527
CP072297:LBDDFLJK_00081,9528
CP072297:LBDDFLJK_00082,9529
CP072297:LBDDFLJK_00083,9530
CP072297:LBDDFLJK_00084,9531
CP072297:LBDDFLJK_00085,9532
CP072297:LBDDFLJK_00086,9533
CP072297:LBDDFLJK_00087,9534
CP072297:LBDDFLJK_00088,9535
CP072297:LBDDFLJK_00089,9536
CP072297:LBDDFLJK_00090,9537
CP072297:LBDDFLJK_00091,9538
CP072297:LBDDFLJK_00092,9539
CP072297:LBDDFLJK_00093,9540
CP072297:LBDDFLJK_00094,9541
CP072297:LBDDFLJK_00095,9542
CP072297:LBDDFLJK_00096,9543
CP072297:LBDDFLJK_00097,9544
CP072297:LBDDFLJK_00098,9545
CP072297:LBDDFLJK_00099,9546
CP072297:LBDDFLJK_00100,9547
CP072297:LBDDFLJK_00101,9548
CP072297:LBDDFLJK_00102,9549
CP072297:LBDDFLJK_00103,9550
CP072297:LBDDFLJK_00104,9551
CP072297:LBDDFLJK_00105,9552
CP072297:LBDDFLJK_00106,9553
CP072297:LBDDFLJK_00107,9554
CP072297:LBDDFLJK_00108,9555
CP072297:LBDDFLJK_00109,9556
CP072297:LBDDFLJK_00110,9557
CP072297:LBDDFLJK_00111,9558
CP072297:LBDDFLJK_00112,9559
CP072297:LBDDFLJK_00113,9560
CP072297:LBDDFLJK_00114,9561
CP072297:LBDDFLJK_00115,9562
CP072302.1.gff,9563
CP072302:CP072302.1,9564
CP072302:ILCCJNCC_00001,9565
CP072302:ILCCJNCC_00002,9566
CP072302:ILCCJNCC_00003,9567
CP072302:ILCCJNCC_00004,9568
CP072302:ILCCJNCC_00005,9569
CP072302:ILCCJNCC_00006,9570
CP072302:ILCCJNCC_00007,9571
CP072302:ILCCJNCC_00008,9572
CP072302:ILCCJNCC_00009,9573
CP072302:ILCCJNCC_00010,9574
CP072302:ILCCJNCC_00011,9575
CP072302:ILCCJNCC_00012,9576
CP072302:ILCCJNCC_00013,9577
CP072302:ILCCJNCC_00014,9578
CP072302:ILCCJNCC_00015,9579
CP072302:ILCCJNCC_00016,9580
CP072302:ILCCJNCC_00017,9581
CP072302:ILCCJNCC_00018,9582
CP072302:ILCCJNCC_00019,9583
CP072302:ILCCJNCC_00020,9584
CP072302:ILCCJNCC_00021,9585
CP072302:ILCCJNCC_00022,9586
CP072302:ILCCJNCC_00023,9587
CP072302:ILCCJNCC_00024,9588
CP072302:ILCCJNCC_00025,9589
CP072302:ILCCJNCC_00026,9590
CP072302:ILCCJNCC_00027,9591
CP072302:ILCCJNCC_00028,9592
CP072302:ILCCJNCC_00029,9593
CP072302:ILCCJNCC_00030,9594
CP072302:ILCCJNCC_00031,9595
CP072302:ILCCJNCC_00032,9596
CP072302:ILCCJNCC_00033,9597
CP072302:ILCCJNCC_00034,9598
CP072302:ILCCJNCC_00035,9599
CP072302:ILCCJNCC_00036,9600
CP072302:ILCCJNCC_00037,9601
CP072302:ILCCJNCC_00038,9602
CP072302:ILCCJNCC_00039,9603
CP072302:ILCCJNCC_00040,9604
CP072302:ILCCJNCC_00041,9605
CP072302:ILCCJNCC_00042,9606
CP072302:ILCCJNCC_00043,9607
CP072302:ILCCJNCC_00044,9608
CP072302:ILCCJNCC_00045,9609
CP072302:ILCCJNCC_00046,9610
CP072302:ILCCJNCC_00047,9611
CP072302:ILCCJNCC_00048,9612
CP072302:ILCCJNCC_00049,9613
CP072302:ILCCJNCC_00050,9614
CP072302:ILCCJNCC_00051,9615
CP072302:ILCCJNCC_00052,9616
CP072302:ILCCJNCC_00053,9617
CP072302:ILCCJNCC_00054,9618
CP072302:ILCCJNCC_00055,9619
CP072302:ILCCJNCC_00056,9620
CP072302:ILCCJNCC_00057,9621
CP072302:ILCCJNCC_00058,9622
CP072302:ILCCJNCC_00059,9623
CP072302:ILCCJNCC_00060,9624
CP072302:ILCCJNCC_00061,9625
CP072302:ILCCJNCC_00062,9626
CP072302:ILCCJNCC_00063,9627
CP072302:ILCCJNCC_00064,9628
CP072302:ILCCJNCC_00065,9629
CP072302:ILCCJNCC_00066,9630
CP072302:ILCCJNCC_00067,9631
CP072302:ILCCJNCC_00068,9632
CP072302:ILCCJNCC_00069,9633
CP072302:ILCCJNCC_00070,9634
CP072302:ILCCJNCC_00071,9635
CP072302:ILCCJNCC_00072,9636
CP072302:ILCCJNCC_00073,9637
CP072302:ILCCJNCC_00074,9638
CP072302:ILCCJNCC_00075,9639
CP072302:ILCCJNCC_00076,9640
CP072302:ILCCJNCC_00077,9641
CP072302:ILCCJNCC_00078,9642
CP072302:ILCCJNCC_00079,9643
CP072302:ILCCJNCC_00080,9644
CP072302:ILCCJNCC_00081,9645
CP072302:ILCCJNCC_00082,9646
CP072302:ILCCJNCC_00083,9647
CP072302:ILCCJNCC_00084,9648
CP072302:ILCCJNCC_00085,9649
CP072302:ILCCJNCC_00086,9650
CP072302:ILCCJNCC_00087,9651
CP072302:ILCCJNCC_00088,9652
CP072302:ILCCJNCC_00089,9653
CP072302:ILCCJNCC_00090,9654
CP072302:ILCCJNCC_00091,9655
CP072302:ILCCJNCC_00092,9656
CP072302:ILCCJNCC_00093,9657
CP072302:ILCCJNCC_00094,9658
CP072302:ILCCJNCC_00095,9659
CP072302:ILCCJNCC_00096,9660
CP072400.1.gff,9661
CP072400:CP072400.1,9662
CP072400:NINCPLJE_00001,9663
CP072400:NINCPLJE_00002,9664
CP072400:NINCPLJE_00003,9665
CP072400:NINCPLJE_00004,9666
CP072400:NINCPLJE_00005,9667
CP072400:NINCPLJE_00006,9668
CP072400:NINCPLJE_00007,9669
CP072400:NINCPLJE_00008,9670
CP072400:NINCPLJE_00009,9671
CP072400:NINCPLJE_00010,9672
CP072400:NINCPLJE_00011,9673
CP072400:NINCPLJE_00012,9674
CP072400:NINCPLJE_00013,9675
CP072400:NINCPLJE_00014,9676
CP072400:NINCPLJE_00015,9677
CP072400:NINCPLJE_00016,9678
CP072400:NINCPLJE_00017,9679
CP072400:NINCPLJE_00018,9680
CP072400:NINCPLJE_00019,9681
CP072400:NINCPLJE_00020,9682
CP072400:NINCPLJE_00021,9683
CP072400:NINCPLJE_00022,9684
CP072400:NINCPLJE_00023,9685
CP072400:NINCPLJE_00024,9686
CP072400:NINCPLJE_00025,9687
CP072400:NINCPLJE_00026,9688
CP072400:NINCPLJE_00027,9689
CP072400:NINCPLJE_00028,9690
CP072400:NINCPLJE_00029,9691
CP072400:NINCPLJE_00030,9692
CP072400:NINCPLJE_00031,9693
CP072400:NINCPLJE_00032,9694
CP072400:NINCPLJE_00033,9695
CP072400:NINCPLJE_00034,9696
CP072400:NINCPLJE_00035,9697
CP072400:NINCPLJE_00036,9698
CP072400:NINCPLJE_00037,9699
CP072400:NINCPLJE_00038,9700
CP072400:NINCPLJE_00039,9701
CP072400:NINCPLJE_00040,9702
CP072400:NINCPLJE_00041,9703
CP072400:NINCPLJE_00042,9704
CP072400:NINCPLJE_00043,9705
CP072400:NINCPLJE_00044,9706
CP072400:NINCPLJE_00045,9707
CP072400:NINCPLJE_00046,9708
CP072400:NINCPLJE_00047,9709
CP072400:NINCPLJE_00048,9710
CP072400:NINCPLJE_00049,9711
CP072400:NINCPLJE_00050,9712
CP072400:NINCPLJE_00051,9713
CP072400:NINCPLJE_00052,9714
CP072400:NINCPLJE_00053,9715
CP072400:NINCPLJE_00054,9716
CP072400:NINCPLJE_00055,9717
CP072400:NINCPLJE_00056,9718
CP072400:NINCPLJE_00057,9719
CP072400:NINCPLJE_00058,9720
CP072400:NINCPLJE_00059,9721
CP072400:NINCPLJE_00060,9722
CP072400:NINCPLJE_00061,9723
CP072400:NINCPLJE_00062,9724
CP072400:NINCPLJE_00063,9725
CP072400:NINCPLJE_00064,9726
CP072400:NINCPLJE_00065,9727
CP072400:NINCPLJE_00066,9728
CP072400:NINCPLJE_00067,9729
CP072400:NINCPLJE_00068,9730
CP072400:NINCPLJE_00069,9731
CP072400:NINCPLJE_00070,9732
CP072400:NINCPLJE_00071,9733
CP072400:NINCPLJE_00072,9734
CP072400:NINCPLJE_00073,9735
CP072400:NINCPLJE_00074,9736
CP072400:NINCPLJE_00075,9737
CP072400:NINCPLJE_00076,9738
CP072400:NINCPLJE_00077,9739
CP072400:NINCPLJE_00078,9740
CP072400:NINCPLJE_00079,9741
CP072400:NINCPLJE_00080,9742
CP072400:NINCPLJE_00081,9743
CP072400:NINCPLJE_00082,9744
CP072400:NINCPLJE_00083,9745
CP072400:NINCPLJE_00084,9746
CP072400:NINCPLJE_00085,9747
CP072400:NINCPLJE_00086,9748
CP072400:NINCPLJE_00087,9749
CP072400:NINCPLJE_00088,9750
CP072400:NINCPLJE_00089,9751
CP072400:NINCPLJE_00090,9752
CP072400:NINCPLJE_00091,9753
CP072400:NINCPLJE_00092,9754
CP072400:NINCPLJE_00093,9755
CP072400:NINCPLJE_00094,9756
CP072400:NINCPLJE_00095,9757
